TCI,TCSC,exp,expmod,cm,cvbin,frqbin,abin,kurt,vfleak,M,A1,A2,A3,mav,psr,hilb,SamEn,x3,x4,x5,x1,x2,bCP,bWT,bW,Li,count1,count2,count3,VF
242.88,38.667,30,120,0.16942000000000002,0.20268,3.0,718,1.2608,0.75861,3.2431,0.0088631,0.33271999999999996,1.6865,0.47086000000000006,0.086875,0.1,0.25701,0.0050913,8,1.7709,0.30701999999999996,0.061426999999999995,0.462,0.20990999999999999,2.0142,12.38,30.25,80.5,13.623,0
314.82,42.533,0,180,0.17937999999999998,0.2114,2.75,697,0.44466999999999995,0.6846,2.7901,0.010695,0.36575,1.5265,0.46448999999999996,0.089375,0.10625,0.27599,0.0072656000000000005,9,1.893,0.19215,0.042945,0.47600000000000003,0.17457,1.5869,8.0532,26.5,80.75,11.955,0
239.21,42.4,30,165,0.15945,0.21373000000000003,2.5,691,-0.11874000000000001,0.70426,2.8242,0.014011000000000001,0.37021,1.4140000000000001,0.50517,0.09375,0.10937999999999999,0.28818,0.010347,9,1.893,0.2094,0.048978,0.43799999999999994,0.16075,1.8311,4.9835,31.75,82.5,15.011,0
291.67,56.4,120,165,0.20928000000000002,0.22712,3.5,652,-0.47567,0.71031,2.7312,0.008725,0.37353000000000003,1.4321,0.60648,0.09625,0.11062999999999999,0.30359,0.01694,11,1.893,0.21070999999999998,0.042546,0.37799999999999995,0.20956999999999998,1.8311,8.0693,23.25,76.5,9.6272,0
403.46,15.533,0,165,0.14949,0.084435,2.25,907,6.3741,0.7490399999999999,2.4782,0.030757999999999997,0.21176999999999999,1.946,0.32098000000000004,0.07375,0.0825,0.27988,0.0027833000000000003,7,2.7479,0.60895,0.061361,0.488,0.18898,4.8828,9.546,25.5,80.25,11.415999999999999,0
330.91,52.733000000000004,120,150,0.14949,0.21673,2.5,683,-0.12943,0.70958,2.6019,0.022134,0.32561999999999997,1.5441,0.57248,0.10312,0.10937999999999999,0.2735,0.0085546,8,1.893,0.25049,0.037585,0.444,0.13096,1.709,5.0399,23.75,76.75,10.183,0
271.34,52.8,90,180,0.14949,0.21959,3.0,675,-0.47626,0.7377199999999999,3.6304,0.01013,0.27948,1.8730000000000002,0.6169399999999999,0.1,0.10562,0.27865999999999996,0.011677,9,1.7709,0.24674000000000001,0.074533,0.43,0.21069000000000002,5.127000000000001,6.6263,29.25,78.25,12.272,0
277.14,40.733000000000004,150,150,0.17937999999999998,0.21781999999999999,3.0,680,0.51215,0.77941,3.437,0.014633000000000002,0.26914,2.0085,0.47562,0.093125,0.10063,0.24808000000000002,0.0081334,7,1.893,0.2925,0.07285599999999999,0.47200000000000003,0.20199,5.3711,4.8965,29.0,76.75,11.547,0
280.27,45.133,180,150,0.16942000000000002,0.21525,2.75,687,0.24896,0.7700100000000001,3.1171,0.019354,0.27704,1.7426,0.48699,0.094375,0.10875,0.31425,0.011304999999999999,8,1.893,0.2748,0.052579999999999995,0.358,0.1963,2.3193,8.6335,23.75,81.0,11.468,0
264.2,57.733000000000004,135,180,0.17937999999999998,0.23385,2.75,628,-0.4192,0.6229,2.2703,0.012535,0.40396,1.4163,0.62976,0.0975,0.1175,0.27760999999999997,0.0095456,13,1.893,0.22186,0.026295999999999996,0.392,0.18077000000000001,1.2817,7.3682,19.0,77.5,8.2263,0
251.81,61.067,90,210,0.15945,0.22589,2.75,656,-0.67393,0.62956,2.4659999999999997,0.019114,0.27671999999999997,1.4237,0.6804100000000001,0.098125,0.11,0.32706999999999997,0.02011,18,2.0151,0.40309,0.030386,0.336,0.23853000000000002,2.0752,51.657,34.5,90.5,21.57,0
290.87,48.8,120,165,0.15945,0.22233000000000003,3.0,667,0.07558200000000001,0.78671,3.4456,0.009163899999999999,0.31571,1.7414,0.53001,0.09375,0.10687,0.2597,0.010515,8,1.893,0.29367,0.064314,0.39399999999999996,0.20486999999999997,4.8828,3.898,22.75,77.0,8.9949,0
275.66,51.0,90,180,0.16942000000000002,0.20736,2.75,707,-0.27762,0.7390800000000001,3.2194,0.01519,0.29974,1.9694,0.59111,0.08875,0.105,0.24020999999999998,0.011774,9,1.7709,0.25021,0.053359000000000004,0.382,0.19704000000000002,2.3193,6.4347,26.5,76.0,11.575,0
307.5,40.266999999999996,180,150,0.12955999999999998,0.20818000000000003,2.25,705,0.29738000000000003,0.7591399999999999,3.5136,0.0077622,0.3009,2.012,0.48813,0.084375,0.099375,0.21866999999999998,0.0073409999999999994,7,1.893,0.32249,0.06130700000000001,0.42200000000000004,0.19332,5.127000000000001,2.7899,27.75,75.75,11.363,0
372.1,45.6,180,165,0.15945,0.22589,3.0,656,0.08364500000000001,0.66948,2.1063,0.019507,0.36699,1.5586,0.5534899999999999,0.09625,0.11,0.26911,0.012602,13,3.1143,0.6321899999999999,0.055994,0.302,0.30868,1.709,10.354000000000001,36.75,91.25,21.846,0
354.08,57.266999999999996,270,165,0.16942000000000002,0.23510999999999999,3.25,623,-0.1882,0.65474,2.3814,0.009690700000000002,0.47858,1.7719,0.5925,0.095,0.11062999999999999,0.28210999999999997,0.046114999999999996,17,2.8701,0.83137,0.057957,0.28,0.29103,0.6713899999999999,9.1332,37.0,86.75,20.875999999999998,0
451.0,40.0,240,165,0.19932,0.21709,3.5,682,0.53504,0.7318399999999999,3.9539,0.003941,0.20115999999999998,2.2988,0.48444,0.0925,0.10125,0.23755,0.004722100000000001,10,1.893,0.46829,0.078782,0.39,0.21815,4.9438,5.4359,35.5,82.0,18.081,0
250.7,42.533,120,195,0.12955999999999998,0.20694,2.25,708,0.24808000000000002,0.7676,3.5195,0.011271999999999999,0.26584,2.1595,0.50994,0.091875,0.099375,0.24141999999999997,0.004619600000000001,9,1.893,0.31644,0.059517999999999995,0.47600000000000003,0.17536,5.3101,7.1538,23.5,83.5,12.302999999999999,0
299.52,41.933,150,180,0.13952,0.19867,2.0,727,0.5182399999999999,0.77794,3.1888,0.011483,0.31269,1.8605,0.51686,0.086875,0.10375,0.22453,0.0079759,8,1.893,0.35339,0.044529,0.38799999999999996,0.20673000000000002,3.4789999999999996,3.7714,27.0,78.25,12.177,0
290.14,41.733000000000004,120,150,0.12955999999999998,0.20776999999999998,2.25,706,0.45929,0.78082,3.2657,0.012972,0.28367,1.9680000000000002,0.48686999999999997,0.0925,0.10437,0.2149,0.0079246,8,1.893,0.3173,0.05926,0.46,0.20606999999999998,5.188,5.5093,26.0,79.5,11.795,0
318.35,35.0,120,165,0.13952,0.1973,2.25,730,0.77447,0.82183,3.6419,0.0096653,0.27221,2.0246,0.46615,0.090625,0.10063,0.20037,0.0050065,9,1.7709,0.37414000000000003,0.059592,0.47600000000000003,0.22615,5.188,4.6586,26.0,75.75,9.9975,0
361.0,36.2,180,150,0.10962000000000001,0.19497,1.75,735,0.8340799999999999,0.81876,4.2002,0.0063062,0.21825999999999998,2.2539,0.45536000000000004,0.081875,0.096875,0.23226,0.007692,8,1.7709,0.39013000000000003,0.07448400000000001,0.44,0.2115,5.249,7.6521,27.0,75.0,11.035,0
264.58,38.2,180,165,0.11959000000000002,0.19912,1.75,726,0.62605,0.79297,3.5617,0.0050179,0.26704,2.2606,0.5149100000000001,0.081875,0.09125,0.20819000000000001,0.0055519,9,1.7709,0.3438,0.05546,0.42,0.22059,5.188,4.8591,27.0,75.25,11.102,0
264.14,33.266999999999996,120,120,0.10962000000000001,0.18967,1.75,746,1.296,0.8479399999999999,3.8979,0.0039737999999999996,0.25406999999999996,2.1942,0.42903,0.083125,0.093125,0.22282,0.008677899999999999,9,1.7709,0.34253,0.068486,0.46,0.19085,5.188,4.2463,21.25,77.75,8.7766,0
322.63,38.8,210,150,0.09965800000000001,0.18617999999999998,1.75,753,0.69647,0.82457,3.4909,0.013423,0.25501999999999997,2.0013,0.48381,0.08875,0.10187,0.21153000000000002,0.0055972999999999995,8,1.7709,0.38755,0.048424,0.474,0.19227,5.0049,3.6405,28.5,74.0,11.339,0
252.85,46.733000000000004,180,165,0.12955999999999998,0.21924000000000002,2.25,676,0.28021999999999997,0.71516,3.2399,0.0055888000000000005,0.24403000000000002,1.7985,0.5464399999999999,0.093125,0.11188,0.26458000000000004,0.018328,10,1.893,0.46908999999999995,0.046904,0.31,0.24306,2.5024,7.6112,24.25,77.25,11.100999999999999,0
356.76,32.2,120,135,0.17937999999999998,0.24301999999999999,3.25,585,2.7384,0.8248700000000001,2.8227,0.0057853,0.26621,2.4338,0.35856,0.088125,0.1025,0.22774,0.010941,9,2.5037,0.52436,0.059504999999999995,0.45399999999999996,0.39555999999999997,5.6152,7.5605,25.25,81.5,12.664000000000001,0
426.02,34.2,210,165,0.17937999999999998,0.24602,3.25,565,2.1298,0.7892100000000001,2.1409,0.010995,0.32405,1.6818,0.38695,0.081875,0.095,0.18880999999999998,0.006696,11,2.8701,0.6399,0.046205,0.316,0.47631,4.6387,7.9609,34.0,83.0,18.265,0
381.25,28.733,150,150,0.17937999999999998,0.24916,3.0,533,2.5849,0.7416,2.4683,0.015816999999999998,0.31801,1.9221,0.39565,0.078125,0.096875,0.17389000000000002,0.0062048,10,2.6258,0.68584,0.049711,0.42,0.36524,4.8828,8.5872,33.5,81.25,17.173,0
434.49,30.733,255,135,0.15945,0.24548000000000003,3.0,569,2.719,0.82044,3.1038,0.0062293,0.31269,2.3187,0.38242,0.089375,0.090625,0.17324,0.0076857,9,2.2594,0.52833,0.045576,0.47600000000000003,0.39497,5.0049,4.9482,30.5,80.0,15.565999999999999,0
343.06,26.866999999999997,195,165,0.18935,0.24821999999999997,3.0,545,2.7393,0.76255,2.2365,0.015315,0.33691,1.7365,0.39308000000000004,0.085625,0.09125,0.14859,0.0056705,11,2.9922,0.7238899999999999,0.047573000000000004,0.47200000000000003,0.38945,4.8828,4.5575,29.75,78.5,13.139000000000001,0
454.97,20.666999999999998,120,135,0.16942000000000002,0.24561999999999998,3.0,568,3.4145,0.78362,3.0321,0.0085345,0.26247,2.2976,0.33165,0.079375,0.093125,0.15782000000000002,0.0047577,9,2.2594,0.49238999999999994,0.046273,0.588,0.28145,5.0049,5.4118,28.0,76.5,12.655999999999999,0
455.03,29.133000000000003,240,135,0.20928000000000002,0.25021,3.5,506,3.0257,0.83249,3.0606,0.0044881,0.25853000000000004,2.4562,0.37273,0.079375,0.0875,0.15525,0.0049869,9,2.2594,0.34544,0.04811,0.506,0.36333000000000004,5.249,5.9907,30.25,80.75,13.978,0
503.63,25.2,210,135,0.19932,0.24888000000000002,3.5,537,4.2985,0.81728,2.8877,0.0051776,0.25501,2.2762,0.35703,0.07875,0.096875,0.16505999999999998,0.0030109000000000004,9,2.2594,0.41752,0.042808,0.512,0.33773000000000003,5.127000000000001,5.8896,27.75,78.75,12.505,0
429.77,23.4,210,135,0.19932,0.2484,3.25,543,3.1710000000000003,0.83611,2.8183,0.007336700000000001,0.22513000000000002,2.3348,0.35479,0.07875,0.088125,0.14712999999999998,0.0039009,9,2.2594,0.45125,0.055824,0.562,0.31525,5.4932,6.2999,29.25,80.5,13.953,0
392.37,30.8,180,135,0.20928000000000002,0.24785,4.25,549,3.0587,0.79218,2.4536,0.011427,0.30384,1.9965,0.39407,0.078125,0.10375,0.22230999999999998,0.011294,9,2.7479,0.6945,0.052006,0.384,0.34229,5.249,5.9896,31.25,83.5,16.309,0
461.47,27.866999999999997,150,135,0.18935,0.2464,3.5,562,3.085,0.79059,3.0361,0.010361,0.24581,2.3189,0.36589,0.08375,0.10063,0.19238,0.0058429,9,2.2594,0.54564,0.054277,0.528,0.4016,5.249,6.3474,29.5,79.5,13.939,0
347.88,30.467,180,150,0.21925,0.24977,3.5,522,3.3104,0.7760600000000001,2.589,0.022231,0.28178000000000003,2.1084,0.35796999999999995,0.081875,0.0975,0.18148,0.0041536,10,2.5037,0.5283899999999999,0.065337,0.564,0.34018000000000004,5.3711,8.9205,31.75,86.25,17.169,0
420.35,30.066999999999997,240,135,0.19932,0.24821999999999997,3.75,545,3.1112,0.8256399999999999,2.8008,0.011033,0.2784,2.2371,0.37637,0.081875,0.0925,0.18056,0.0053977,10,2.3815,0.5008,0.045175,0.5539999999999999,0.30678,5.127000000000001,7.2606,35.75,82.0,17.067999999999998,0
420.47,26.933000000000003,240,150,0.19932,0.23920999999999998,3.25,605,3.7359,0.82037,2.8847,0.014844,0.20733000000000001,2.4134,0.3252,0.07375,0.0925,0.17422,0.0041421999999999995,10,2.3815,0.50338,0.071372,0.53,0.31081,5.5542,5.207000000000001,30.75,83.5,15.972999999999999,0
355.13,29.133000000000003,180,165,0.17937999999999998,0.25025,3.0,500,2.71,0.76669,2.3764,0.011473,0.34249,1.9409999999999998,0.40051,0.08,0.095625,0.16319,0.0062613,11,2.8701,0.77673,0.064565,0.452,0.37195,3.8452,7.1615,39.0,88.5,22.706999999999997,0
463.62,26.333000000000002,180,135,0.15945,0.23631,2.75,618,2.8675,0.8200700000000001,2.9894,0.011453,0.2386,2.4058,0.36961,0.08125,0.09875,0.18516,0.005325,8,2.2594,0.42278000000000004,0.04539,0.504,0.34331999999999996,4.8218,4.5646,26.75,77.75,12.472999999999999,0
390.39,30.467,180,165,0.16942000000000002,0.23091,3.0,639,2.9083,0.8227899999999999,2.5795,0.014969,0.30023,2.2354,0.36454000000000003,0.08,0.093125,0.19008,0.0083491,10,2.6258,0.6386,0.050161000000000004,0.47200000000000003,0.35443,5.5542,5.6754,33.0,82.75,17.505,0
440.85,27.933000000000003,180,120,0.19932,0.24952,3.25,527,3.3294,0.80079,2.8721,0.014013999999999999,0.26075,2.2339,0.38090999999999997,0.0775,0.09375,0.16275,0.0041935,8,2.2594,0.46729,0.051373,0.556,0.26549,5.127000000000001,3.9185,26.75,78.25,11.645,0
694.99,24.8,150,135,0.16942000000000002,0.23306999999999997,3.25,631,3.4493,0.80083,3.0125,0.016727000000000002,0.24445999999999998,2.2611,0.33905,0.084375,0.09875,0.19735,0.0039237,9,2.1373,0.40728000000000003,0.060715,0.504,0.28970999999999997,5.127000000000001,4.0726,28.25,80.75,13.34,0
387.21,25.133000000000003,150,150,0.18935,0.24754,3.75,552,3.1261,0.80283,2.6609,0.011491,0.23986999999999997,2.3323,0.35459,0.084375,0.094375,0.1684,0.0060845,11,2.6258,0.60918,0.06782,0.508,0.36191,5.3101,4.0482,33.75,83.0,17.674,0
432.14,22.467,210,135,0.15945,0.24902,2.75,535,4.2181,0.83235,3.023,0.007827800000000001,0.23798000000000002,2.3709,0.32465,0.07375,0.09125,0.15414,0.0031623000000000003,9,2.3815,0.43261000000000005,0.060966,0.598,0.34552,5.6152,5.1146,29.75,78.75,14.395,0
389.44,29.533,255,150,0.19932,0.2502,3.75,507,2.9242,0.78465,2.4479,0.016941,0.3148,1.9502,0.38932,0.0875,0.098125,0.14439000000000002,0.0048328,9,2.6258,0.70007,0.060746,0.486,0.31401,4.8218,4.1981,28.75,82.25,14.825999999999999,0
410.12,24.933000000000003,180,135,0.17937999999999998,0.25003000000000003,3.25,515,3.4167,0.79166,2.7251,0.015335,0.24961999999999998,2.1614,0.38875,0.085,0.0975,0.19203,0.004324100000000001,9,2.5037,0.5666,0.059145,0.37200000000000005,0.31423,5.0659,6.4378,25.75,79.0,12.655,0
457.7,30.0,210,135,0.19932,0.23535,4.0,622,3.2991,0.86693,3.0901,0.0089162,0.24329,2.4936,0.36175,0.085,0.093125,0.19774,0.0062919,9,2.2594,0.41376,0.054238,0.46,0.36553,5.0049,5.1047,28.75,79.25,13.603,0
412.44,26.733,240,150,0.20928000000000002,0.247,3.5,557,3.2322,0.83583,2.787,0.013108000000000002,0.25031,2.2846,0.37625,0.079375,0.09375,0.1544,0.0047036000000000005,10,2.5037,0.58227,0.058398,0.516,0.37271,5.3711,5.9923,33.25,84.0,17.649,0
454.56,24.133000000000003,150,135,0.15945,0.24122,3.0,595,4.7069,0.85,2.8986,0.0079113,0.27673000000000003,2.325,0.31316,0.076875,0.08625,0.14492,0.0049788,8,2.2594,0.39789,0.047592,0.5720000000000001,0.31985,5.3101,5.4025,27.0,78.25,11.593,0
417.28,24.533,210,150,0.21925,0.24711,4.0,556,3.2386,0.8115,2.8082,0.008385799999999999,0.27192,2.2656,0.34521999999999997,0.0775,0.0925,0.17332,0.004183600000000001,10,2.5037,0.5827600000000001,0.062664,0.544,0.37132,5.3101,4.1499,36.0,81.25,17.437,0
405.62,17.867,210,120,0.19932,0.24754,3.75,552,5.1348,0.8365600000000001,2.9499,0.0028538,0.2754,2.4296,0.33283,0.06875,0.078125,0.12057000000000001,0.002472,8,2.3815,0.5706600000000001,0.053074,0.626,0.28985,4.9438,4.8704,29.25,74.5,11.763,0
426.85,28.866999999999997,240,135,0.19932,0.24957,3.75,526,3.5879,0.81239,2.738,0.011956999999999999,0.23648000000000002,2.285,0.36068,0.08,0.089375,0.16125,0.003990400000000001,9,2.5037,0.62444,0.055042999999999995,0.5,0.38561,4.9438,5.7069,27.5,77.5,12.161,0
432.61,20.4,150,135,0.20928000000000002,0.24195999999999998,3.75,591,3.7989,0.81796,2.6436,0.011290000000000001,0.26236,2.1422,0.34772,0.07625,0.0925,0.13545,0.0044559,9,2.3815,0.46933,0.068873,0.588,0.33499,5.6763,4.2764,31.5,83.25,16.493,0
388.74,25.066999999999997,210,135,0.15945,0.24775,2.75,550,3.4016,0.81838,2.3653,0.019443000000000002,0.30098,1.8836,0.37628,0.07875,0.095625,0.15614,0.0035827,9,2.7479,0.6772199999999999,0.047474,0.57,0.32977,5.249,4.3672,32.0,79.25,14.638,0
436.21,28.0,240,150,0.15945,0.24431999999999998,2.75,577,2.9072,0.8333799999999999,2.7239,0.014096000000000001,0.27407,2.2137,0.35588000000000003,0.076875,0.09375,0.1513,0.0018397,10,2.3815,0.50676,0.047798,0.534,0.36339,5.188,4.955,28.0,81.25,13.725,0
421.0,25.333000000000002,150,135,0.14949,0.247,2.5,557,3.6441,0.8109999999999999,2.2433,0.020265000000000002,0.25497,1.7227,0.34274,0.085625,0.093125,0.15409,0.004392899999999999,9,2.9922,0.62132,0.047211,0.56,0.34041,4.8828,5.0085,27.5,79.25,12.82,0
483.01,28.066999999999997,180,120,0.15945,0.23174,3.0,636,3.1004,0.81622,2.8798,0.015133,0.27388,2.3089,0.37338000000000005,0.083125,0.098125,0.1717,0.0054277,8,2.1373,0.33726,0.045824000000000004,0.532,0.33569,4.6387,5.0298,26.0,77.0,11.2,0
425.91,22.666999999999998,150,135,0.18935,0.24996,3.5,517,3.7376,0.79867,2.9894,0.011895000000000001,0.23525,2.3544,0.33254,0.075,0.091875,0.15828,0.0030308,9,2.3815,0.47706000000000004,0.058085000000000005,0.544,0.34869,5.0659,5.227,21.0,77.5,9.0417,0
437.68,23.533,240,150,0.16942000000000002,0.24813000000000002,2.5,546,3.4045,0.78122,2.9598,0.012232,0.26493,2.3807,0.33876,0.080625,0.08625,0.14964,0.0051756,10,2.3815,0.57968,0.06713,0.57,0.33411,5.0659,4.7335,27.25,80.0,13.054,0
447.09,25.666999999999998,210,150,0.19932,0.24856999999999999,3.5,541,2.7398,0.79988,2.5888,0.012759,0.26164,2.0696,0.36706,0.085,0.09625,0.15872,0.005986,10,2.7479,0.5395800000000001,0.056988,0.514,0.36593000000000003,4.8828,5.4653,29.5,84.25,15.630999999999998,0
546.05,24.066999999999997,210,135,0.19932,0.23655,3.5,617,3.9224,0.8225100000000001,2.7653,0.015027,0.24109,2.229,0.32850999999999997,0.07625,0.08875,0.15988,0.0030685,8,2.5037,0.43951,0.049007999999999996,0.546,0.31665,5.4321,5.29,27.25,76.5,11.015,0
498.78,31.4,210,135,0.16942000000000002,0.24733000000000002,3.0,554,3.2072,0.8198200000000001,3.1827,0.009692399999999999,0.2675,2.4082,0.37422,0.081875,0.09875,0.1364,0.0033338,9,2.1373,0.47293999999999997,0.053101999999999996,0.556,0.35076999999999997,5.249,4.2273,32.75,78.25,14.792,0
448.66,28.8,210,150,0.15945,0.24653000000000003,2.75,561,3.3649,0.77559,2.9517,0.0074312,0.27373000000000003,2.2725,0.36574,0.07625,0.088125,0.14483,0.003829,10,2.3815,0.50022,0.056941,0.606,0.32946,5.0049,5.2435,34.0,83.75,17.797,0
418.01,26.866999999999997,180,150,0.22921,0.2484,4.0,543,3.3038,0.83167,2.7111,0.016652,0.25114000000000003,2.364,0.3497,0.08125,0.09125,0.15224000000000001,0.0056519,10,2.5037,0.5669,0.06719,0.55,0.36053,5.127000000000001,4.8726,36.0,85.0,19.774,0
425.68,30.133000000000003,180,135,0.14949,0.25017,3.0,509,3.3951,0.79475,2.792,0.0038086999999999995,0.2805,2.3216,0.36921,0.078125,0.08875,0.15996,0.0032454,9,2.5037,0.54679,0.068467,0.574,0.33794,5.0659,4.7565,30.25,81.25,15.056,0
441.03,31.2,210,150,0.16942000000000002,0.24985,2.75,520,2.4074,0.79609,2.9919,0.0036254,0.29528000000000004,2.4681,0.3894,0.0825,0.091875,0.15943,0.004266,10,2.2594,0.41418,0.04844,0.488,0.43038999999999994,4.6387,4.8362,25.25,80.0,12.187000000000001,0
466.55,20.6,150,135,0.20928000000000002,0.24561999999999998,3.75,568,3.7792,0.78446,2.4814,0.024294,0.29236,1.9529,0.31831,0.08125,0.093125,0.15267999999999998,0.0021118,9,2.6258,0.5302899999999999,0.042692,0.562,0.33812,5.6152,4.7669,32.75,79.75,15.409,0
407.49,26.933000000000003,210,135,0.13952,0.24140999999999999,2.5,594,3.3426,0.8044100000000001,2.4168,0.01065,0.29674,1.913,0.36838000000000004,0.08,0.08625,0.13849,0.0028572,9,2.7479,0.65954,0.049279,0.496,0.40976999999999997,5.3711,3.3616,30.5,80.5,14.443,0
480.26,26.0,210,135,0.16942000000000002,0.24431999999999998,2.75,577,3.5269999999999997,0.84895,3.1682,0.0070092,0.25875,2.4582,0.35793,0.076875,0.09125,0.12641,0.0038135999999999995,9,2.1373,0.39218000000000003,0.05656799999999999,0.53,0.36644,5.0659,4.1175,31.25,79.5,14.614,0
469.29,27.2,180,135,0.18935,0.24461999999999998,3.5,575,3.6189999999999998,0.77442,3.3002,0.006868600000000001,0.24134,2.3469,0.34815999999999997,0.07625,0.088125,0.14917,0.0035163000000000004,9,2.0151,0.47831999999999997,0.059297,0.528,0.38278,5.127000000000001,4.9247,33.75,83.75,17.314,0
448.4,26.467,270,150,0.18935,0.24722,3.5,555,2.6276,0.80482,2.946,0.008895700000000001,0.26825,2.3116,0.3771,0.083125,0.10187,0.1546,0.0055978,10,2.2594,0.41672,0.044101,0.496,0.35684,4.6997,4.7117,29.0,81.75,14.934000000000001,0
452.93,24.933000000000003,120,120,0.16942000000000002,0.24024,3.25,600,4.2191,0.81689,2.9677,0.012264,0.24241999999999997,2.4069,0.33216,0.08125,0.0925,0.1496,0.0038692,8,2.2594,0.43358,0.057415999999999995,0.612,0.32025,5.0659,4.126,24.0,74.75,10.036,0
482.54,26.066999999999997,210,135,0.15945,0.24895,2.75,536,3.3862,0.8196399999999999,3.0447,0.0052196000000000005,0.2606,2.4454,0.35331999999999997,0.080625,0.089375,0.14922,0.0035552,9,2.2594,0.46483,0.055021,0.568,0.29219,5.127000000000001,5.994,28.5,79.75,13.175999999999998,0
427.46,29.533,240,150,0.16942000000000002,0.24935,3.0,530,3.3141,0.79433,2.9093,0.011321,0.28528000000000003,2.3006,0.36424,0.080625,0.091875,0.14803,0.0034560000000000003,10,2.3815,0.541,0.049696,0.5660000000000001,0.31131,5.3101,4.9866,33.0,80.75,15.885,0
415.47,20.133,180,135,0.19932,0.24941,3.75,529,4.4576,0.8262799999999999,2.752,0.010856999999999999,0.27325,2.2127,0.31228,0.076875,0.08875,0.139,0.0029764,9,2.5037,0.58734,0.06752000000000001,0.652,0.32499,5.4321,4.4238,27.0,77.5,12.549000000000001,0
440.25,25.533,180,135,0.16942000000000002,0.25023,2.75,504,3.4633,0.8042199999999999,3.0611,0.0063551,0.2693,2.4249,0.35306,0.07875,0.089375,0.14102,0.0033524,9,2.2594,0.46523000000000003,0.051119,0.6,0.33885,5.188,4.8416,22.75,72.75,8.9705,0
403.16,29.8,240,150,0.17937999999999998,0.24952,3.25,527,3.0784,0.80278,2.7863,0.009104600000000001,0.24291999999999997,2.3459,0.35701,0.084375,0.095625,0.15679,0.0050793,10,2.5037,0.58334,0.053271000000000006,0.526,0.34626999999999997,5.0659,4.7897,33.0,82.0,16.86,0
455.74,23.267,180,135,0.18935,0.23792,3.5,611,3.3164,0.8265299999999999,3.1789,0.009965,0.24903000000000003,2.3626,0.34981999999999996,0.079375,0.099375,0.15266,0.0034686,9,2.1373,0.47658,0.04827,0.546,0.29186999999999996,4.7607,4.5474,26.25,79.5,12.347999999999999,0
433.3,31.4,180,135,0.11959000000000002,0.24821999999999997,2.25,545,3.0426,0.8011699999999999,3.2496,0.006902199999999999,0.29198,2.3873,0.36455,0.080625,0.098125,0.16191,0.0030308,9,2.1373,0.47747,0.043217,0.514,0.35358,4.6997,5.0723,29.5,79.75,14.046,0
508.37,26.933000000000003,210,120,0.18935,0.24957,2.75,526,3.5968,0.82176,3.2253,0.00075013,0.25011,2.3825,0.3674,0.07625,0.085625,0.13764,0.0042023,8,2.0151,0.34476,0.05350800000000001,0.55,0.30358,4.9438,4.5409,25.5,74.5,9.5705,0
459.08,24.6,150,135,0.17937999999999998,0.24831,3.25,544,3.5096,0.7959,2.2258,0.020364,0.29163,1.7874,0.34820999999999996,0.079375,0.091875,0.15662,0.002787,9,2.8701,0.5529999999999999,0.041281,0.46799999999999997,0.36485,4.5776,5.0592,30.25,80.75,14.849,0
525.33,25.933000000000003,210,120,0.17937999999999998,0.24589,3.0,566,4.2369,0.8216600000000001,3.5504,0.007292100000000001,0.22424000000000002,2.3484,0.3298,0.078125,0.0975,0.13890999999999998,0.0027684999999999997,8,1.893,0.39657,0.055404999999999996,0.612,0.25129,5.7373,4.3665,24.75,77.25,10.770999999999999,0
423.7,30.4,240,150,0.14949,0.23119,2.5,638,2.6938,0.81798,2.7756,0.008879399999999999,0.29915,2.235,0.40066,0.08,0.095,0.1556,0.0054972,10,2.3815,0.46631999999999996,0.050713,0.498,0.42815,4.8218,4.9527,33.75,81.0,16.797,0
474.14,30.533,180,135,0.14949,0.24491999999999997,2.5,573,2.8944,0.81909,2.85,0.0087514,0.26811,2.2692,0.37969,0.080625,0.094375,0.15235,0.0033106999999999998,9,2.2594,0.37232,0.041569,0.46799999999999997,0.33388,4.3945,4.6205,29.25,77.75,13.952,0
496.78,28.0,180,120,0.15945,0.24024,3.0,600,3.4138,0.8658299999999999,2.986,0.006273600000000001,0.2856,2.4494,0.363,0.07375,0.088125,0.13888,0.0035061,8,2.1373,0.28286,0.039136000000000004,0.522,0.27157,4.8218,4.3972,27.25,78.5,11.737,0
491.56,26.8,180,135,0.16942000000000002,0.23559000000000002,3.0,621,3.2068,0.84067,3.34,0.0057544,0.2563,2.4453,0.33942,0.083125,0.094375,0.13743,0.0042163,8,2.0151,0.35477,0.058833,0.5660000000000001,0.2666,4.8218,6.0329999999999995,32.5,82.75,16.399,0
503.3,25.666999999999998,180,120,0.16942000000000002,0.24589,2.5,566,3.7756,0.80845,3.1341,0.007896,0.26435,2.3713,0.34088,0.085,0.09375,0.15424000000000002,0.0035147,8,2.0151,0.38519000000000003,0.055835,0.632,0.24656999999999998,5.0659,3.9874,26.5,78.75,11.708,0
442.8,22.467,240,135,0.15945,0.2488,2.5,538,3.1805,0.80874,2.4784,0.0050888999999999995,0.32728,2.0261,0.36439,0.08375,0.09375,0.13627,0.00231,8,2.6258,0.52369,0.051879999999999996,0.616,0.25474,5.249,4.4719,28.0,78.0,12.065999999999999,0
